Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2013","2013","t","351271870","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2014","2014","t","361091140","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2015","2015","t","345486340","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2016","2016","t","412262180","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2017","2017","t","371096030","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2018","2018","t","364262150","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2019","2019","t","345962110","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2020","2020","t","358447310","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2021","2021","t","382892660","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","0112","Maize (corn)","2022","2022","t","348750930","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1961","1961","t","778360","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1962","1962","t","807390","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1963","1963","t","838234","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1964","1964","t","775639","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1965","1965","t","851842","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1966","1966","t","912627","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1967","1967","t","916256","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1968","1968","t","835516","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1969","1969","t","830073","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1970","1970","t","865453","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1971","1971","t","854567","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1972","1972","t","859099","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1973","1973","t","734819","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1974","1974","t","635026","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1975","1975","t","653170","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1976","1976","t","616882","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1977","1977","t","625954","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1978","1978","t","612350","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1979","1979","t","617790","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1980","1980","t","596020","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1981","1981","t","576970","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1982","1982","t","607810","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5510","Production","01318","Pineapples","1983","1983","t","655000","A","Official figure",""
